fullAddr,time,lat,lng
北京北京市延庆县,48,40.545156469742,116.1697352863
北京北京市密云区,48,40.532843361005,117.00120053501
北京北京市门头沟区,48,40.000893031476,115.79579538125
福建省福州市仓山区,48,26.019664381274,119.33493643794
福建省福州市马尾区,48,26.082650321112,119.51080249492
福建省福州市闽侯县,48,26.182432187564,119.12238323588
福建省福州市连江县,48,26.301591411273,119.5683393031
福建省福州市闽清县,48,26.212273389994,118.77880310691
福建省福州市永泰县,48,25.857384057085,118.79474057257
福建省福州市平潭县,48,25.537737674887,119.76645322176
福建省福州市福清市,48,25.638120577122,119.37754701319
福建省福州市长乐市,48,25.915538436925,119.56271983507
福建省厦门市海沧区,48,24.53619033141,117.98395590267
福建省厦门市集美区,48,24.640972798479,118.02941167016
福建省厦门市同安区,48,24.781704734783,118.11468496447
福建省莆田市城厢区,48,25.433374872116,118.95444257513
福建省莆田市涵江区,48,25.604741724857,119.07903889678
福建省莆田市荔城区,48,25.427591842484,119.07410333682
福建省三明市梅列区,48,26.307448553348,117.63050069122
福建省三明市三元区,48,26.173967139255,117.51689648494
福建省泉州市鲤城区,48,24.905744690408,118.56845525017
福建省泉州市丰泽区,48,24.936275095413,118.6074317381
福建省泉州市洛江区,48,25.133414113301,118.64345333988
福建省泉州市泉港区,48,25.173479375703,118.81901718056
福建省泉州市石狮市,48,24.744894247253,118.69248092208
福建省泉州市晋江市,48,24.729638297698,118.55865054225
福建省泉州市南安市,48,25.017972545094,118.38898065958
福建省漳州市芗城区,48,24.575089413411,117.63336610614
福建省漳州市龙文区,48,24.537177249549,117.70403687855
福建省南平市延平区,48,26.590155096909,118.25473662436
福建省龙岩市新罗区,48,25.22220637939,117.08632241393
福建省宁德市蕉城区,48,26.763865425402,119.45455949068
福建省宁德市福安市,48,27.055896714799,119.65627713286
福建省宁德市福鼎市,48,27.224828701234,120.19830746412
广东省广州市花都区,48,23.446660997141,113.22017551212
广东省广州市南沙区,48,22.729893804121,113.58022392527
广东省广州市从化市,48,23.680249334509,113.68482375339
广东省广州市增城市,48,23.346745000895,113.76768712498
广东省珠海市金湾区,48,22.04721492726,113.41758987066
广东省汕头市龙湖区,48,23.408849226222,116.75934746239
广东省汕头市金平区,48,23.399887892781,116.65179359137
广东省汕头市濠江区,48,23.282442837577,116.71136293853
广东省汕头市潮阳区,48,23.347253898106,116.48544753544
广东省汕头市潮南区,48,23.181395091106,116.41405584392
广东省汕头市澄海区,48,23.532996549632,116.8148077949
广东省佛山市禅城区,48,23.004210165991,113.07042319497
广东省佛山市南海区,48,23.07826538747,113.04138132585
广东省佛山市顺德区,48,22.848510084787,113.18702987688
广东省佛山市三水区,48,23.294580845555,112.90467719327
广东省佛山市高明区,48,22.824522683444,112.68325830314
广东省江门市蓬江区,48,22.660132832793,113.06077007598
广东省江门市江海区,48,22.554846678035,113.13537054201
广东省江门市新会区,48,22.38821506964,113.0347511329
广东省湛江市赤坎区,48,21.287667885107,110.37972297262
广东省湛江市霞山区,48,21.2048473973,110.38519600028
广东省湛江市麻章区,48,21.094100364979,110.33802177707
广东省肇庆市端州区,48,23.103323258382,112.47779387429
广东省肇庆市鼎湖区,48,23.208968105809,112.62524912783
广东省肇庆市广宁县,48,23.677207015329,112.44331648004
广东省肇庆市怀集县,48,23.974272952942,112.18024001499
广东省肇庆市封开县,48,23.561267405148,111.72348651223
广东省肇庆市德庆县,48,23.276366860198,111.98726848872
广东省肇庆市高要市,48,23.082587100411,112.46171212596
广东省肇庆市四会市,48,23.431443755334,112.68755812366
广东省惠州市惠城区,48,23.163063495714,114.4858976486
广东省惠州市惠阳区,48,22.874748008729,114.47456584419
广东省梅州市梅江区,48,24.290750354901,116.11595202018
广东省梅州市梅县,48,24.371491367226,116.19954348528
广东省阳江市江城区,48,21.762803637074,111.93003574135
广东省阳江市阳西县,48,21.720609599412,111.60050919755
广东省阳江市阳东县,48,21.963854929907,112.06628262116
广东省阳江市阳春市,48,22.223897927949,111.69444876956
广东省清远市清城区,48,23.62585596526,113.11458528252
广东省清远市清新区,48,23.899181235749,112.88654838725
广东省清远市英德市,48,24.225680391225,113.32316898492
广东省潮州市湘桥区,48,23.700043577114,116.67789952964
河北省石家庄市井陉矿区,48,38.08109756116,114.05074376291
河北省石家庄市辛集市,48,37.924121876409,115.29874950521
河北省石家庄市藁城市,48,38.05493638214,114.81647579987
河北省石家庄市晋州市,48,37.991145102246,115.09173828064
河北省石家庄市新乐市,48,38.377578025839,114.76227076683
河北省石家庄市鹿泉市,48,38.084706825488,114.34732259893
河北省唐山市古冶区,48,39.723044780378,118.46223153818
河北省唐山市开平区,48,39.692123420846,118.25784790075
河北省唐山市丰南区,48,39.384662748593,118.08584709899
河北省唐山市丰润区,48,39.789909410339,118.05949036617
河北省唐山市曹妃甸区,48,39.650530922537,118.18345059773
河北省唐山市遵化市,48,40.137901064021,117.95763912762
河北省唐山市迁安市,48,40.04044251326,118.68695461732
河北省秦皇岛市山海关区,48,40.032899628101,119.7136155797
河北省邯郸市峰峰矿区,48,36.474684997423,114.19042164993
河北省邯郸市武安市,48,36.748995476597,114.05833396936
河北省邢台市南宫市,48,37.286427413275,115.47940958601
河北省邢台市沙河市,48,36.938635459346,114.28309250179
河北省保定市定州市,48,38.465839158048,115.05740695232
河北省保定市安国市,48,38.393739990352,115.33482671534
河北省保定市高碑店市,48,39.265087764832,116.04093362477
河北省张家口市宣化区,48,40.632394360149,115.25847218771
河北省张家口市下花园区,48,40.568836928653,115.35049833098
河北省承德市双滦区,48,41.051453160703,117.80933581725
河北省沧州市泊头市,48,38.090278710884,116.38923597745
河北省沧州市黄骅市,48,38.401521845487,117.40021701974
河北省沧州市河间市,48,38.483721432479,116.27159283893
河北省廊坊市霸州市,48,39.109320079055,116.57430598976
河北省衡水市冀州市,48,37.556069973278,115.47029255049
河北省衡水市深州市,48,37.957012862702,115.58669880842
湖南省衡阳市南岳区,48,27.259358565856,112.70876706188
湖南省岳阳市君山区,48,29.461963175999,112.82353001902
湖南省张家界市永定区,48,29.08853881247,110.50100729665
湖南省郴州市北湖区,48,25.679158376796,112.88447564616
湖南省郴州市苏仙区,48,25.773515156215,113.05100154527
湖南省永州市零陵区,48,26.102311299933,111.56391866724
湖南省永州市冷水滩区,48,26.560381677834,111.6215855691
湖南省怀化市鹤城区,48,27.612024135064,109.94553900894
四川省成都市金堂县,48,30.728612610912,104.61537139695
四川省成都市双流县,48,30.459477533346,104.04089937279
四川省成都市郫县,48,30.839641883011,103.88462503305
四川省成都市大邑县,48,30.614941412606,103.38845160801
四川省成都市蒲江县,48,30.239938504594,103.49773846901
四川省成都市新津县,48,30.42786608997,103.83217681027
四川省成都市都江堰市,48,31.039123659728,103.63734201321
四川省成都市彭州市,48,31.148577255886,103.88986635887
四川省成都市邛崃市,48,30.388736018151,103.37651244321
四川省成都市崇州市,48,30.71964092397,103.52946689588
四川省自贡市自流井区,48,29.28261396923,104.70785437828
四川省自贡市贡井区,48,29.314590727756,104.6027348472
四川省自贡市大安区,48,29.411547695333,104.87756638738
四川省自贡市沿滩区,48,29.242640479342,104.854763441
四川省自贡市荣县,48,29.398978496698,104.372407917
四川省自贡市富顺县,48,29.152297063892,105.02222048778
四川省攀枝花市东区,48,26.587571257109,101.72242315249
四川省攀枝花市西区,48,26.587571257109,101.72242315249
四川省泸州市江阳区,48,28.87690067554,105.37171257028
四川省泸州市纳溪区,48,28.614041373614,105.3906055521
四川省泸州市龙马潭区,48,28.987460236388,105.4378416897
四川省泸州市泸县,48,29.124919969133,105.50826734902
四川省泸州市合江县,48,28.751865254096,105.93160013109
四川省泸州市叙永县,48,28.099206628496,105.46859233328
四川省泸州市古蔺县,48,27.983319448381,105.93629331276
四川省德阳市旌阳区,48,31.179805144786,104.41525849556
四川省德阳市中江县,48,30.887114236708,104.80495180574
四川省德阳市罗江县,48,31.320265186662,104.53541026815
四川省德阳市广汉市,48,31.006480881164,104.29847583599
四川省德阳市什邡市,48,31.29369418585,104.01987074915
四川省德阳市绵竹市,48,31.436657312108,104.12929386201
四川省绵阳市涪城区,48,31.435734812547,104.67051389601
四川省绵阳市游仙区,48,31.518816009605,104.98157984665
四川省绵阳市三台县,48,31.118872490873,105.04258112078
四川省绵阳市盐亭县,48,31.247942979309,105.4790711008
四川省绵阳市安县,48,31.589181642776,104.36878601078
四川省绵阳市梓潼县,48,31.653620996937,105.19383418448
四川省绵阳市江油市,48,31.952426668806,104.93314929993
四川省广元市利州区,48,32.478529639449,105.7853172322
四川省广元市朝天区,48,32.708417209014,106.02216392398
四川省广元市剑阁县,48,31.921947731961,105.50302096949
四川省广元市苍溪县,48,31.918551658673,106.11328295036
四川省遂宁市船山区,48,30.523499649283,105.62152802077
四川省遂宁市安居区,48,30.363522338679,105.41441146849
四川省遂宁市蓬溪县,48,30.657491289748,105.71608763636
四川省遂宁市射洪县,48,30.908078631387,105.38824463742
四川省遂宁市大英县,48,30.580190633917,105.25637201729
四川省内江市市中区,48,29.55164493068,104.95397876928
四川省内江市东兴区,48,29.628088552472,105.20216881381
四川省内江市威远县,48,29.599588801619,104.59397578195
四川省内江市资中县,48,29.813836235002,104.80746566888
四川省内江市隆昌县,48,29.367868749158,105.25295771714
四川省乐山市市中区,48,29.61984411709,103.80478219007
四川省乐山市五通桥区,48,29.395443506532,103.84663334546
四川省乐山市金口河区,48,29.293819974164,103.07336628607
四川省乐山市犍为县,48,29.231190495122,103.98019853458
四川省乐山市井研县,48,29.644500661501,104.05532967168
四川省乐山市夹江县,48,29.7761069203,103.55926293457
四川省乐山市沐川县,48,29.006905081763,103.82650268685
四川省乐山市峨眉山市,48,29.50700404085,103.40091230856
四川省南充市顺庆区,48,30.949624560849,106.11579825983
四川省南充市高坪区,48,30.75468404314,106.25975917374
四川省南充市嘉陵区,48,30.665451829003,105.93870307769
四川省南充市南部县,48,31.349802866479,105.92351381942
四川省南充市营山县,48,31.162322799073,106.7185269662
四川省南充市蓬安县,48,31.007075500318,106.42891733521
四川省南充市西充县,48,31.063877074354,105.85733163521
四川省南充市阆中市,48,31.602117348886,106.07809314825
四川省眉山市东坡区,48,30.057372008382,103.74833257305
四川省眉山市仁寿县,48,29.985868914405,104.22551880085
四川省眉山市彭山县,48,30.254453222201,103.86569126114
四川省眉山市洪雅县,48,29.694316499556,103.18015949893
四川省眉山市丹棱县,48,30.014802935586,103.43451305805
四川省眉山市青神县,48,29.82275999862,103.83750799161
四川省宜宾市翠屏区,48,28.81581998264,104.69325460374
四川省宜宾市南溪区,48,28.897216490964,104.9414533836
四川省宜宾市宜宾县,48,28.906871431718,104.38270989151
四川省宜宾市江安县,48,28.663532600917,105.12877827717
四川省宜宾市长宁县,48,28.515433786755,104.93114856989
四川省宜宾市高县,48,28.463200492005,104.5930664103
四川省宜宾市珙县,48,28.196990137689,104.8066179908
四川省宜宾市筠连县,48,28.042098884244,104.58843340511
四川省宜宾市兴文县,48,28.255538437302,105.14122589128
四川省宜宾市屏山县,48,28.702428662485,103.99911803649
四川省广安市广安区,48,30.599249987199,106.75891196362
四川省广安市前锋区,48,30.468303361562,106.64422965248
四川省广安市岳池县,48,30.540768629653,106.4208329851
四川省广安市武胜县,48,30.373904543993,106.23136624407
四川省广安市邻水县,48,30.263283994028,107.00333361946
四川省广安市华蓥市,48,30.321832376319,106.75941195402
四川省达州市通川区,48,31.238764440346,107.51920394973
四川省达州市达川区,48,31.214198858945,107.49497344659
四川省达州市大竹县,48,30.690772377766,107.27987739412
四川省雅安市雨城区,48,29.928506655301,103.03840450831
四川省雅安市名山区,48,29.999716337066,103.00935646635
四川省雅安市荥经县,48,29.740877769322,102.69194616494
四川省雅安市汉源县,48,29.431575643201,102.62513643454
四川省雅安市石棉县,48,29.235484876512,102.2939695159
四川省雅安市天全县,48,30.078874542047,102.57830462584
四川省雅安市芦山县,48,30.440281571631,103.01809878481
四川省雅安市宝兴县,48,30.567649711279,102.71689365787
四川省巴中市巴州区,48,31.785302790667,106.739266453
四川省资阳市雁江区,48,30.091647255037,104.75541652784
四川省资阳市安岳县,48,29.999677270422,105.4008757725
四川省资阳市乐至县,48,30.313944636249,105.02831576248
四川省资阳市简阳市,48,30.393006013007,104.53630458787
天津天津市宝坻区,48,39.615544004133,117.41142059078
天津天津市蓟县,48,40.009613660624,117.44115922146
天津天津市静海县,48,38.861262144345,116.97277226162
天津天津市宁河县,48,39.381560996017,117.68942402507
云南省昆明市安宁市,48,24.852355456268,102.39112679952
云南省昆明市富民县,48,25.363439290284,102.58410264122
云南省昆明市寻甸县,48,25.666609835146,103.12781347645
云南省昆明市禄劝县,48,25.943771040548,102.59302748518
云南省楚雄州武定县,48,25.731109547237,102.20117587964
云南省西双版纳州景洪市,48,22.111413013255,100.92731774534
云南省丽江市古城区,48,26.859300417703,100.32859641682
云南省丽江市玉龙县,48,27.104463367195,99.951633936724
云南省曲靖市麒麟区,48,25.360057471573,103.91332638626
云南省曲靖市宣威市,48,26.276828622628,104.15257073219
云南省曲靖市沾益县,48,25.786710595914,103.84623836171
云南省大理州大理市,48,25.693966622473,100.21920895422
云南省玉溪市红塔区,48,24.369853985289,102.49989459797
云南省红河州蒙自县,48,23.346571630132,103.49968892168
云南省红河州开远县,48,23.729056002823,103.40015451021
云南省红河州个旧县,48,23.305692435101,103.14915471408
云南省文山州文山市,48,23.369870719795,104.24442291543
云南省普洱市思茅区,48,22.739133092283,100.85525310555
云南省保山市隆阳区,48,25.205265354944,99.069046057861
重庆重庆市永川区,48,29.296487646991,105.88035760368
重庆重庆市荣昌县,48,29.471195885653,105.51265645524
重庆重庆市大足区,48,29.660708518368,105.74762640461
重庆重庆市双桥区,48,29.502833649969,105.79342488976
重庆重庆市潼南县,48,30.149932965958,105.81967884516
重庆重庆市铜梁区,48,29.818322825123,106.03924293979
河南省三门峡市义马市,48,34.749524796841,111.90609266704
河南省三门峡市卢氏县,48,33.973393506457,110.99472361928
河南省三门峡市渑池县,48,34.839691429224,111.80253536998
河南省三门峡市灵宝市,48,34.437104010525,110.77973742779
河南省三门峡市陕县,48,34.643633292925,111.37606459465
河南省信阳市光山县,48,31.941431722351,114.84316193505
河南省信阳市商城县,48,31.766261672209,115.37524581828
河南省信阳市固始县,48,32.13694390485,115.70974321125
河南省信阳市息县,48,32.410808174844,114.87168181062
河南省信阳市新县,48,31.646279005794,114.85908905243
河南省信阳市淮滨县,48,32.44657354908,115.32456065214
河南省信阳市潢川县,48,32.132798426222,115.16440991805
河南省信阳市罗山县,48,32.031230299697,114.44356295731
河南省南阳市内乡县,48,33.224377176241,111.8474050987
河南省南阳市南召县,48,33.472841576965,112.39366620514
河南省南阳市唐河县,48,32.619993292449,112.85911827542
河南省南阳市新野县,48,32.553440600793,112.41599071451
河南省南阳市方城县,48,33.29995432977,113.01682220295
河南省南阳市桐柏县,48,32.495650299965,113.43416900109
河南省南阳市淅川县,48,32.989722669393,111.44539628251
河南省南阳市社旗县,48,32.982431382713,112.99852720955
河南省南阳市西峡县,48,33.48692481474,111.43898978054
河南省南阳市邓州市,48,32.684649552173,112.0568605764
河南省南阳市镇平县,48,33.070817074221,112.19328453943
河南省周口市商水县,48,33.52093272236,114.5595768694
河南省周口市太康县,48,34.097096248874,114.85570075514
河南省周口市扶沟县,48,34.100655472765,114.43732658093
河南省周口市沈丘县,48,33.295149932293,115.17871821127
河南省周口市淮阳县,48,33.709946652498,114.90201820622
河南省周口市西华县,48,33.793632327288,114.47808721231
河南省周口市郸城县,48,33.641500072188,115.30129735228
河南省周口市项城市,48,33.274470322798,114.89338047633
河南省周口市鹿邑县,48,33.894050509383,115.38398333433
河南省商丘市夏邑县,48,34.223680706067,116.15745373108
河南省商丘市宁陵县,48,34.454601801008,115.29840053317
河南省商丘市柘城县,48,34.111651823091,115.30904185846
河南省商丘市民权县,48,34.696116524323,115.17841405829
河南省商丘市永城市,48,33.972013062908,116.33077515791
河南省商丘市睢县,48,34.39975982873,115.04300110058
河南省商丘市虞城县,48,34.36907192525,115.9142248589
河南省安阳市内黄县,48,35.906569063676,114.82334356443
河南省安阳市安阳县,48,36.125134517065,114.31712430011
河南省安阳市林州市,48,36.016561032268,113.86108354948
河南省安阳市汤阴县,48,35.907982338855,114.46206281377
河南省安阳市滑县,48,35.471733779112,114.67364721954
河南省平顶山市叶县,48,33.551013481912,113.3506762416
河南省平顶山市宝丰县,48,33.915497347446,113.03577147499
河南省平顶山市汝州市,48,34.162777545453,112.8127174803
河南省平顶山市舞钢市,48,33.289605497055,113.52599604654
河南省平顶山市郏县,48,34.005498968871,113.23328182561
河南省平顶山市鲁山县,48,33.748697388191,112.74030934124
河南省开封市兰考县,48,34.879764140336,114.98029307097
河南省开封市尉氏县,48,34.388437240132,114.16103722407
河南省开封市开封县,48,34.726003946564,114.45218554786
河南省开封市杞县,48,34.505963464038,114.76878210877
河南省开封市通许县,48,34.441630948349,114.50219933719
河南省开封市郊区,48,34.801854175837,114.35164211776
河南省新乡市北站区,48,35.388809305304,113.92753160514
河南省新乡市卫辉市,48,35.499572079266,114.07811240389
河南省新乡市原阳县,48,35.029035610429,113.95316420007
河南省新乡市封丘县,48,35.040384096253,114.48767812651
河南省新乡市延津县,48,35.279607523872,114.23135664543
河南省新乡市新乡县,48,35.220522070112,113.84824573704
河南省新乡市获嘉县,48,35.203480558843,113.65196887023
河南省新乡市辉县市,48,35.543594465927,113.68789198968
河南省新乡市郊区,48,35.307257557661,113.91269016082
河南省新乡市长垣县,48,35.218127613796,114.76690326799
河南省洛阳市伊川县,48,34.407088177948,112.46887702474
河南省洛阳市偃师市,48,34.630801858346,112.73482167429
河南省洛阳市吉利区,48,34.905378745091,112.58976455586
河南省洛阳市孟津县,48,34.831148181123,112.47699634585
河南省洛阳市宜阳县,48,34.486036200799,112.04046789874
河南省洛阳市嵩县,48,34.010600110067,112.04951135131
河南省洛阳市新安县,48,34.837606946675,112.12774350044
河南省洛阳市栾川县,48,33.912392483904,111.61701356274
河南省洛阳市汝阳县,48,34.06296675028,112.4355439591
河南省洛阳市洛宁县,48,34.345208388992,111.50679130206
河南省漯河市临颍县,48,33.844425731931,113.96389863435
河南省漯河市舞阳县,48,33.549301454759,113.68005525753
河南省濮阳市南乐县,48,36.097697402715,115.24982310475
河南省濮阳市台前县,48,35.966389126572,115.88573804863
河南省濮阳市清丰县,48,35.924381925846,115.1612013425
河南省濮阳市濮阳县,48,35.59228702617,115.15660204659
河南省濮阳市范县,48,35.801404731968,115.53840075342
河南省焦作市修武县,48,35.309677964198,113.36352820836
河南省焦作市博爱县,48,35.186007002113,113.07507819608
河南省焦作市孟州市,48,34.925884390003,112.76969911916
河南省焦作市武陟县,48,35.057332269363,113.39993452059
河南省焦作市沁阳市,48,35.133826023222,112.8883049259
河南省焦作市温县,48,34.950259905072,113.05529612566
河南省许昌市禹州市,48,34.200307558026,113.39269360872
河南省许昌市襄城县,48,33.86190518971,113.56898289597
河南省许昌市许昌县,48,34.048516339751,113.83526207686
河南省许昌市鄢陵县,48,34.01192963976,114.20240879522
河南省许昌市长葛市,48,34.236601226737,113.85556820652
河南省郑州市中牟县,48,34.720319012422,114.01122240275
河南省郑州市惠济区,48,34.869446814666,113.62834116351
河南省驻马店市上蔡县,48,33.301221213377,114.40923857452
河南省驻马店市平舆县,48,32.992143963522,114.64744862019
河南省驻马店市新蔡县,48,32.783574270118,114.94939334965
河南省驻马店市正阳县,48,32.546931233463,114.49796073761
河南省驻马店市汝南县,48,32.921968466052,114.3257758188
河南省驻马店市泌阳县,48,32.883863636522,113.44717429859
河南省驻马店市确山县,48,32.711951228899,113.96358973796
河南省驻马店市西平县,48,33.37154892996,113.92283839684
河南省驻马店市遂平县,48,33.167855168478,113.90248496569
河南省鹤壁市山城区,48,35.927453768113,114.25302901346
河南省鹤壁市浚县,48,35.686206113273,114.46718581475
河南省鹤壁市淇县,48,35.667571747251,114.16903374394
河南省鹤壁市鹤山区,48,35.973345969386,114.09845417079